asset,entry_time,exit_time,direction,entry_zscore,hours_held,funding_pnl_pct,cost_pct,net_pnl_pct,exit_reason
DOGE-USDT-PERP,2024-05-23 08:00:00+00:00,2024-05-24 08:00:00+00:00,SHORT,2.125,24,0.03,0.04,-0.01,TIMEOUT
DOGE-USDT-PERP,2024-05-26 00:00:00+00:00,2024-05-27 00:00:00+00:00,SHORT,1.707,24,0.03,0.04,-0.01,TIMEOUT
DOGE-USDT-PERP,2024-05-27 16:00:00+00:00,2024-05-28 01:00:00+00:00,SHORT,1.223,9,0.01,0.04,-0.03,REVERT
DOGE-USDT-PERP,2024-05-29 08:00:00+00:00,2024-05-29 16:00:00+00:00,SHORT,4.553,7,0.01,0.04,-0.03,REVERT
DOGE-USDT-PERP,2024-06-03 08:00:00+00:00,2024-06-03 16:00:00+00:00,SHORT,2.166,8,0.01,0.04,-0.03,REVERT
DOGE-USDT-PERP,2024-06-05 00:00:00+00:00,2024-06-06 00:00:00+00:00,SHORT,1.468,24,0.05902,0.04,0.01902,TIMEOUT
DOGE-USDT-PERP,2024-06-06 00:00:00+00:00,2024-06-07 00:00:00+00:00,SHORT,2.164,23,0.05423,0.04,0.01423,REVERT
DOGE-USDT-PERP,2024-06-07 16:00:00+00:00,2024-06-08 00:00:00+00:00,SHORT,1.875,8,0.01,0.04,-0.03,REVERT
DOGE-USDT-PERP,2024-07-05 08:00:00+00:00,2024-07-06 08:00:00+00:00,LONG,-2.884,24,0.0558,0.04,0.0158,TIMEOUT
DOGE-USDT-PERP,2024-08-20 16:00:00+00:00,2024-08-21 08:00:00+00:00,SHORT,1.203,15,0.01313,0.04,-0.02687,REVERT
DOGE-USDT-PERP,2024-08-22 00:00:00+00:00,2024-08-22 08:00:00+00:00,SHORT,1.229,8,0.00552,0.04,-0.03448,REVERT
DOGE-USDT-PERP,2024-08-24 00:00:00+00:00,2024-08-24 08:00:00+00:00,SHORT,1.267,8,-0.00252,0.04,-0.04252,REVERT
DOGE-USDT-PERP,2024-08-28 00:00:00+00:00,2024-08-28 08:00:00+00:00,LONG,-3.828,8,-0.00041,0.04,-0.04041,REVERT
ARB-USDT-PERP,2022-09-16 11:00:00+00:00,2022-09-17 06:00:00+00:00,LONG,-1.319,19,0.16489,0.04,0.12489,REVERT
ARB-USDT-PERP,2022-09-20 11:00:00+00:00,2022-09-21 11:00:00+00:00,LONG,-1.224,24,0.2868,0.04,0.2468,TIMEOUT
ARB-USDT-PERP,2022-09-21 11:00:00+00:00,2022-09-22 11:00:00+00:00,LONG,-1.867,24,0.42306,0.04,0.38306,TIMEOUT
ARB-USDT-PERP,2022-09-22 11:00:00+00:00,2022-09-23 11:00:00+00:00,LONG,-2.153,24,0.4391,0.04,0.3991,TIMEOUT
ARB-USDT-PERP,2022-09-23 11:00:00+00:00,2022-09-24 11:00:00+00:00,LONG,-1.642,24,0.38952,0.04,0.34952,TIMEOUT
ARB-USDT-PERP,2022-09-24 11:00:00+00:00,2022-09-25 11:00:00+00:00,LONG,-1.698,24,0.42893,0.04,0.38893,TIMEOUT
ARB-USDT-PERP,2022-09-25 11:00:00+00:00,2022-09-26 11:00:00+00:00,LONG,-1.663,24,0.42741,0.04,0.38741,TIMEOUT
ARB-USDT-PERP,2022-09-26 11:00:00+00:00,2022-09-27 11:00:00+00:00,LONG,-1.444,24,0.40142,0.04,0.36142,TIMEOUT
ARB-USDT-PERP,2022-10-04 11:00:00+00:00,2022-10-05 11:00:00+00:00,LONG,-1.236,24,0.39773,0.04,0.35773,TIMEOUT
ARB-USDT-PERP,2022-10-08 14:00:00+00:00,2022-10-09 14:00:00+00:00,LONG,-1.234,24,0.42415,0.04,0.38415,TIMEOUT
ARB-USDT-PERP,2022-10-09 14:00:00+00:00,2022-10-10 07:00:00+00:00,LONG,-1.489,17,0.28396,0.04,0.24396,REVERT
ARB-USDT-PERP,2022-10-10 19:00:00+00:00,2022-10-11 10:00:00+00:00,LONG,-1.234,15,0.25427,0.04,0.21427,REVERT
ARB-USDT-PERP,2022-10-11 16:00:00+00:00,2022-10-12 16:00:00+00:00,LONG,-1.444,24,0.43776,0.04,0.39776,TIMEOUT
ARB-USDT-PERP,2022-10-12 16:00:00+00:00,2022-10-13 16:00:00+00:00,LONG,-1.354,24,0.43615,0.04,0.39615,TIMEOUT
ARB-USDT-PERP,2022-10-13 16:00:00+00:00,2022-10-14 16:00:00+00:00,LONG,-1.276,24,0.42664,0.04,0.38664,TIMEOUT
ARB-USDT-PERP,2022-10-15 23:00:00+00:00,2022-10-16 23:00:00+00:00,SHORT,1.238,24,-0.23306,0.04,-0.27306,TIMEOUT
ARB-USDT-PERP,2022-10-17 23:00:00+00:00,2022-10-18 05:00:00+00:00,SHORT,1.242,6,-0.08438,0.04,-0.12438,REVERT
ARB-USDT-PERP,2022-10-19 08:00:00+00:00,2022-10-20 06:00:00+00:00,LONG,-1.232,22,0.29485,0.04,0.25485,REVERT
ARB-USDT-PERP,2022-10-23 07:00:00+00:00,2022-10-23 14:00:00+00:00,SHORT,1.426,7,-0.0857,0.04,-0.1257,REVERT
ARB-USDT-PERP,2022-10-24 10:00:00+00:00,2022-10-25 00:00:00+00:00,SHORT,1.232,14,-0.20304,0.04,-0.24304,REVERT
ARB-USDT-PERP,2022-10-25 06:00:00+00:00,2022-10-26 06:00:00+00:00,SHORT,1.334,24,-0.22107,0.04,-0.26107,TIMEOUT
ARB-USDT-PERP,2022-10-26 06:00:00+00:00,2022-10-27 06:00:00+00:00,SHORT,2.39,24,-0.15287,0.04,-0.19287,TIMEOUT
ARB-USDT-PERP,2022-10-27 06:00:00+00:00,2022-10-28 06:00:00+00:00,SHORT,1.909,24,-0.20152,0.04,-0.24152,TIMEOUT
ARB-USDT-PERP,2022-10-28 19:00:00+00:00,2022-10-29 19:00:00+00:00,SHORT,1.527,24,-0.24192,0.04,-0.28192,TIMEOUT
ARB-USDT-PERP,2022-11-02 23:00:00+00:00,2022-11-03 23:00:00+00:00,SHORT,1.207,24,-0.23302,0.04,-0.27302,TIMEOUT
ARB-USDT-PERP,2022-11-03 23:00:00+00:00,2022-11-04 23:00:00+00:00,SHORT,2.309,24,-0.12568,0.04,-0.16568,TIMEOUT
ARB-USDT-PERP,2022-11-04 23:00:00+00:00,2022-11-05 23:00:00+00:00,SHORT,2.282,24,-0.09608,0.04,-0.13608,TIMEOUT
ARB-USDT-PERP,2022-11-05 23:00:00+00:00,2022-11-06 23:00:00+00:00,SHORT,2.068,24,-0.05528,0.04,-0.09528,TIMEOUT
ARB-USDT-PERP,2022-11-07 00:00:00+00:00,2022-11-08 00:00:00+00:00,SHORT,2.995,24,0.04189,0.04,0.00189,TIMEOUT
ARB-USDT-PERP,2022-11-08 02:00:00+00:00,2022-11-09 02:00:00+00:00,SHORT,2.582,24,0.03006,0.04,-0.00994,TIMEOUT
ARB-USDT-PERP,2022-11-09 02:00:00+00:00,2022-11-10 02:00:00+00:00,SHORT,2.389,24,-0.0801,0.04,-0.1201,REVERT
ARB-USDT-PERP,2022-11-10 18:00:00+00:00,2022-11-11 18:00:00+00:00,SHORT,1.208,24,0.01452,0.04,-0.02548,TIMEOUT
ARB-USDT-PERP,2022-11-11 18:00:00+00:00,2022-11-12 18:00:00+00:00,SHORT,2.277,24,0.12495,0.04,0.08495,TIMEOUT
ARB-USDT-PERP,2022-11-12 18:00:00+00:00,2022-11-13 18:00:00+00:00,SHORT,2.313,24,0.23561,0.04,0.19561,TIMEOUT
ARB-USDT-PERP,2022-11-13 18:00:00+00:00,2022-11-14 18:00:00+00:00,SHORT,2.552,24,0.12242,0.04,0.08242,TIMEOUT
ARB-USDT-PERP,2022-11-14 18:00:00+00:00,2022-11-15 18:00:00+00:00,SHORT,1.509,24,0.10474,0.04,0.06474,TIMEOUT
ARB-USDT-PERP,2022-11-15 18:00:00+00:00,2022-11-16 18:00:00+00:00,SHORT,1.577,24,0.06361,0.04,0.02361,TIMEOUT
ARB-USDT-PERP,2022-11-16 19:00:00+00:00,2022-11-17 12:00:00+00:00,SHORT,1.249,17,-0.00847,0.04,-0.04847,REVERT
ARB-USDT-PERP,2022-11-19 16:00:00+00:00,2022-11-20 16:00:00+00:00,SHORT,1.239,24,0.11128,0.04,0.07128,TIMEOUT
ARB-USDT-PERP,2022-11-20 20:00:00+00:00,2022-11-21 20:00:00+00:00,SHORT,1.267,24,0.0695,0.04,0.0295,TIMEOUT
ARB-USDT-PERP,2022-12-01 14:00:00+00:00,2022-12-02 14:00:00+00:00,LONG,-1.355,24,0.19102,0.04,0.15102,TIMEOUT
ARB-USDT-PERP,2022-12-02 14:00:00+00:00,2022-12-03 14:00:00+00:00,LONG,-1.613,24,0.17783,0.04,0.13783,TIMEOUT
ARB-USDT-PERP,2022-12-06 05:00:00+00:00,2022-12-06 18:00:00+00:00,SHORT,1.251,13,0.04593,0.04,0.00593,REVERT
ARB-USDT-PERP,2022-12-07 06:00:00+00:00,2022-12-08 06:00:00+00:00,SHORT,1.37,24,0.15603,0.04,0.11603,TIMEOUT
ARB-USDT-PERP,2022-12-08 06:00:00+00:00,2022-12-09 06:00:00+00:00,SHORT,1.773,24,0.18833,0.04,0.14833,TIMEOUT
ARB-USDT-PERP,2022-12-09 06:00:00+00:00,2022-12-10 06:00:00+00:00,SHORT,1.627,24,0.16686,0.04,0.12686,TIMEOUT
ARB-USDT-PERP,2022-12-10 13:00:00+00:00,2022-12-10 21:00:00+00:00,SHORT,1.242,8,0.0522,0.04,0.0122,REVERT
ARB-USDT-PERP,2022-12-11 20:00:00+00:00,2022-12-12 20:00:00+00:00,SHORT,1.291,24,0.16001,0.04,0.12001,TIMEOUT
ARB-USDT-PERP,2022-12-12 20:00:00+00:00,2022-12-13 20:00:00+00:00,SHORT,1.748,24,0.28641,0.04,0.24641,TIMEOUT
ARB-USDT-PERP,2022-12-13 20:00:00+00:00,2022-12-14 20:00:00+00:00,SHORT,2.513,24,0.32243,0.04,0.28243,TIMEOUT
ARB-USDT-PERP,2022-12-14 20:00:00+00:00,2022-12-15 20:00:00+00:00,SHORT,2.72,24,0.41889,0.04,0.37889,TIMEOUT
ARB-USDT-PERP,2022-12-15 20:00:00+00:00,2022-12-16 20:00:00+00:00,SHORT,2.669,24,0.43337,0.04,0.39337,TIMEOUT
ARB-USDT-PERP,2022-12-16 20:00:00+00:00,2022-12-17 20:00:00+00:00,SHORT,2.491,24,0.4338,0.04,0.3938,TIMEOUT
ARB-USDT-PERP,2022-12-17 20:00:00+00:00,2022-12-18 20:00:00+00:00,SHORT,2.216,24,0.40843,0.04,0.36843,TIMEOUT
ARB-USDT-PERP,2022-12-18 20:00:00+00:00,2022-12-19 20:00:00+00:00,SHORT,1.633,24,0.35119,0.04,0.31119,TIMEOUT
ARB-USDT-PERP,2022-12-19 20:00:00+00:00,2022-12-20 20:00:00+00:00,SHORT,1.216,24,0.3104,0.04,0.2704,TIMEOUT
ARB-USDT-PERP,2022-12-20 20:00:00+00:00,2022-12-21 20:00:00+00:00,SHORT,1.224,24,0.33254,0.04,0.29254,TIMEOUT
ARB-USDT-PERP,2022-12-22 04:00:00+00:00,2022-12-23 04:00:00+00:00,SHORT,1.262,24,0.30016,0.04,0.26016,TIMEOUT
ARB-USDT-PERP,2023-01-13 21:00:00+00:00,2023-01-14 21:00:00+00:00,SHORT,1.348,24,0.38971,0.04,0.34971,TIMEOUT
ARB-USDT-PERP,2023-01-14 21:00:00+00:00,2023-01-15 21:00:00+00:00,SHORT,2.198,24,0.43574,0.04,0.39574,TIMEOUT
ARB-USDT-PERP,2023-01-15 21:00:00+00:00,2023-01-16 21:00:00+00:00,SHORT,1.607,24,0.42722,0.04,0.38722,TIMEOUT
ARB-USDT-PERP,2023-01-16 21:00:00+00:00,2023-01-17 21:00:00+00:00,SHORT,1.967,24,0.4065,0.04,0.3665,TIMEOUT
ARB-USDT-PERP,2023-01-17 21:00:00+00:00,2023-01-18 21:00:00+00:00,SHORT,1.827,24,0.44895,0.04,0.40895,TIMEOUT
ARB-USDT-PERP,2023-01-18 21:00:00+00:00,2023-01-19 21:00:00+00:00,SHORT,2.114,24,0.44735,0.04,0.40735,TIMEOUT
ARB-USDT-PERP,2023-01-19 21:00:00+00:00,2023-01-20 21:00:00+00:00,SHORT,1.479,24,0.38862,0.04,0.34862,TIMEOUT
ARB-USDT-PERP,2023-01-23 02:00:00+00:00,2023-01-23 19:00:00+00:00,LONG,-1.254,17,-0.11527,0.04,-0.15527,REVERT
ARB-USDT-PERP,2023-01-24 23:00:00+00:00,2023-01-25 23:00:00+00:00,LONG,-1.378,24,-0.15897,0.04,-0.19897,TIMEOUT
ARB-USDT-PERP,2023-01-25 23:00:00+00:00,2023-01-26 23:00:00+00:00,LONG,-1.609,24,-0.08504,0.04,-0.12504,TIMEOUT
ARB-USDT-PERP,2023-01-26 23:00:00+00:00,2023-01-27 23:00:00+00:00,LONG,-1.292,24,-0.11835,0.04,-0.15835,TIMEOUT
ARB-USDT-PERP,2023-01-27 23:00:00+00:00,2023-01-28 23:00:00+00:00,LONG,-1.566,24,-0.13516,0.04,-0.17516,TIMEOUT
ARB-USDT-PERP,2023-01-29 07:00:00+00:00,2023-01-30 07:00:00+00:00,LONG,-1.582,24,-0.07715,0.04,-0.11715,TIMEOUT
ARB-USDT-PERP,2023-01-30 07:00:00+00:00,2023-01-31 07:00:00+00:00,LONG,-1.259,24,-0.07946,0.04,-0.11946,TIMEOUT
ARB-USDT-PERP,2023-01-31 07:00:00+00:00,2023-02-01 07:00:00+00:00,LONG,-1.24,24,-0.08503,0.04,-0.12503,TIMEOUT
ARB-USDT-PERP,2023-02-01 07:00:00+00:00,2023-02-02 07:00:00+00:00,LONG,-1.478,24,-0.02753,0.04,-0.06753,TIMEOUT
ARB-USDT-PERP,2023-02-02 07:00:00+00:00,2023-02-03 07:00:00+00:00,LONG,-2.573,24,0.13161,0.04,0.09161,TIMEOUT
ARB-USDT-PERP,2023-02-03 07:00:00+00:00,2023-02-04 07:00:00+00:00,LONG,-2.8,24,0.16626,0.04,0.12626,TIMEOUT
ARB-USDT-PERP,2023-02-04 07:00:00+00:00,2023-02-05 07:00:00+00:00,LONG,-2.566,24,0.17634,0.04,0.13634,TIMEOUT
ARB-USDT-PERP,2023-02-05 07:00:00+00:00,2023-02-06 07:00:00+00:00,LONG,-1.945,24,0.14656,0.04,0.10656,TIMEOUT
ARB-USDT-PERP,2023-02-06 07:00:00+00:00,2023-02-07 07:00:00+00:00,LONG,-1.821,24,0.12251,0.04,0.08251,TIMEOUT
ARB-USDT-PERP,2023-02-07 07:00:00+00:00,2023-02-08 07:00:00+00:00,LONG,-1.873,24,0.18083,0.04,0.14083,TIMEOUT
ARB-USDT-PERP,2023-02-08 07:00:00+00:00,2023-02-09 07:00:00+00:00,LONG,-1.548,24,0.0822,0.04,0.0422,TIMEOUT
ARB-USDT-PERP,2023-02-10 06:00:00+00:00,2023-02-11 06:00:00+00:00,LONG,-1.273,24,0.12906,0.04,0.08906,TIMEOUT
ARB-USDT-PERP,2023-02-15 17:00:00+00:00,2023-02-16 17:00:00+00:00,LONG,-1.245,24,0.22472,0.04,0.18472,TIMEOUT
ARB-USDT-PERP,2023-02-16 17:00:00+00:00,2023-02-17 17:00:00+00:00,LONG,-1.619,24,0.31838,0.04,0.27838,TIMEOUT
ARB-USDT-PERP,2023-02-17 17:00:00+00:00,2023-02-18 17:00:00+00:00,LONG,-1.751,24,0.24139,0.04,0.20139,TIMEOUT
ARB-USDT-PERP,2023-02-18 17:00:00+00:00,2023-02-19 17:00:00+00:00,LONG,-1.472,24,0.20627,0.04,0.16627,TIMEOUT
ARB-USDT-PERP,2023-02-19 17:00:00+00:00,2023-02-20 17:00:00+00:00,LONG,-1.243,24,0.21512,0.04,0.17512,TIMEOUT
ARB-USDT-PERP,2023-02-25 03:00:00+00:00,2023-02-26 03:00:00+00:00,SHORT,1.231,24,0.07372,0.04,0.03372,TIMEOUT
ARB-USDT-PERP,2023-02-26 13:00:00+00:00,2023-02-27 13:00:00+00:00,SHORT,1.206,24,0.17471,0.04,0.13471,TIMEOUT
ARB-USDT-PERP,2023-02-27 13:00:00+00:00,2023-02-28 13:00:00+00:00,SHORT,2.489,24,0.20741,0.04,0.16741,TIMEOUT
ARB-USDT-PERP,2023-02-28 13:00:00+00:00,2023-03-01 13:00:00+00:00,SHORT,2.288,24,0.22555,0.04,0.18555,TIMEOUT
ARB-USDT-PERP,2023-03-01 13:00:00+00:00,2023-03-02 13:00:00+00:00,SHORT,1.974,24,0.15387,0.04,0.11387,TIMEOUT
ARB-USDT-PERP,2023-03-02 14:00:00+00:00,2023-03-03 14:00:00+00:00,SHORT,1.201,24,0.10774,0.04,0.06774,TIMEOUT
ARB-USDT-PERP,2023-03-03 14:00:00+00:00,2023-03-04 14:00:00+00:00,SHORT,1.294,24,0.13512,0.04,0.09512,TIMEOUT
ARB-USDT-PERP,2023-03-04 17:00:00+00:00,2023-03-05 17:00:00+00:00,SHORT,1.211,24,0.22717,0.04,0.18717,TIMEOUT
ARB-USDT-PERP,2023-03-05 17:00:00+00:00,2023-03-06 17:00:00+00:00,SHORT,1.759,24,0.24498,0.04,0.20498,TIMEOUT
ARB-USDT-PERP,2023-03-06 17:00:00+00:00,2023-03-07 17:00:00+00:00,SHORT,1.782,24,0.25977,0.04,0.21977,TIMEOUT
ARB-USDT-PERP,2023-03-07 17:00:00+00:00,2023-03-08 17:00:00+00:00,SHORT,1.715,24,0.291,0.04,0.251,TIMEOUT
ARB-USDT-PERP,2023-03-08 17:00:00+00:00,2023-03-09 17:00:00+00:00,SHORT,1.826,24,0.30167,0.04,0.26167,TIMEOUT
ARB-USDT-PERP,2023-03-09 17:00:00+00:00,2023-03-10 17:00:00+00:00,SHORT,1.73,24,0.30394,0.04,0.26394,TIMEOUT
ARB-USDT-PERP,2023-03-10 19:00:00+00:00,2023-03-11 19:00:00+00:00,SHORT,1.309,24,0.30292,0.04,0.26292,TIMEOUT
ARB-USDT-PERP,2023-03-11 19:00:00+00:00,2023-03-12 19:00:00+00:00,SHORT,1.663,24,0.31883,0.04,0.27883,TIMEOUT
ARB-USDT-PERP,2023-03-12 19:00:00+00:00,2023-03-13 19:00:00+00:00,SHORT,1.524,24,0.31779,0.04,0.27779,TIMEOUT
ARB-USDT-PERP,2023-03-23 01:00:00+00:00,2023-03-24 01:00:00+00:00,LONG,-1.28,24,-0.08501,0.04,-0.12501,TIMEOUT
ARB-USDT-PERP,2023-03-26 11:00:00+00:00,2023-03-27 03:00:00+00:00,LONG,-1.254,16,-0.07845,0.04,-0.11845,REVERT
ARB-USDT-PERP,2023-03-28 23:00:00+00:00,2023-03-29 23:00:00+00:00,SHORT,1.234,24,0.35124,0.04,0.31124,TIMEOUT
ARB-USDT-PERP,2023-03-29 23:00:00+00:00,2023-03-30 23:00:00+00:00,SHORT,1.954,24,0.39153,0.04,0.35153,TIMEOUT
ARB-USDT-PERP,2023-03-30 23:00:00+00:00,2023-03-31 23:00:00+00:00,SHORT,2.463,24,0.37759,0.04,0.33759,TIMEOUT
ARB-USDT-PERP,2023-04-04 01:00:00+00:00,2023-04-04 21:00:00+00:00,SHORT,1.498,20,0.21901,0.04,0.17901,REVERT
ARB-USDT-PERP,2023-04-06 21:00:00+00:00,2023-04-07 13:00:00+00:00,SHORT,1.219,16,0.2239,0.04,0.1839,REVERT
ARB-USDT-PERP,2023-04-08 15:00:00+00:00,2023-04-09 15:00:00+00:00,SHORT,1.358,24,0.41067,0.04,0.37067,TIMEOUT
ARB-USDT-PERP,2023-04-09 15:00:00+00:00,2023-04-10 15:00:00+00:00,SHORT,1.622,24,0.39173,0.04,0.35173,TIMEOUT
ARB-USDT-PERP,2023-04-10 19:00:00+00:00,2023-04-11 19:00:00+00:00,SHORT,1.272,24,0.35091,0.04,0.31091,REVERT
ARB-USDT-PERP,2023-04-17 00:00:00+00:00,2023-04-17 17:00:00+00:00,LONG,-1.208,17,-0.12087,0.04,-0.16087,REVERT
ARB-USDT-PERP,2023-04-18 19:00:00+00:00,2023-04-19 19:00:00+00:00,SHORT,1.354,24,0.41613,0.04,0.37613,TIMEOUT
ARB-USDT-PERP,2023-04-19 19:00:00+00:00,2023-04-20 19:00:00+00:00,SHORT,1.402,24,0.3966,0.04,0.3566,TIMEOUT
ARB-USDT-PERP,2023-04-20 21:00:00+00:00,2023-04-21 21:00:00+00:00,SHORT,1.353,24,0.42893,0.04,0.38893,TIMEOUT
ARB-USDT-PERP,2023-04-21 21:00:00+00:00,2023-04-22 21:00:00+00:00,SHORT,1.509,24,0.42422,0.04,0.38422,TIMEOUT
ARB-USDT-PERP,2023-04-22 21:00:00+00:00,2023-04-23 12:00:00+00:00,SHORT,1.659,15,0.2849,0.04,0.2449,REVERT
ARB-USDT-PERP,2023-04-27 10:00:00+00:00,2023-04-28 10:00:00+00:00,LONG,-1.336,24,-0.21573,0.04,-0.25573,TIMEOUT
ARB-USDT-PERP,2023-04-28 16:00:00+00:00,2023-04-29 16:00:00+00:00,LONG,-1.249,24,-0.13179,0.04,-0.17179,TIMEOUT
ARB-USDT-PERP,2023-04-29 16:00:00+00:00,2023-04-30 16:00:00+00:00,LONG,-2.295,24,-0.08393,0.04,-0.12393,TIMEOUT
ARB-USDT-PERP,2023-04-30 16:00:00+00:00,2023-05-01 16:00:00+00:00,LONG,-2.649,24,-0.1035,0.04,-0.1435,TIMEOUT
ARB-USDT-PERP,2023-05-01 16:00:00+00:00,2023-05-02 16:00:00+00:00,LONG,-2.49,24,-0.01464,0.04,-0.05464,TIMEOUT
ARB-USDT-PERP,2023-05-02 18:00:00+00:00,2023-05-03 18:00:00+00:00,LONG,-2.937,24,0.06309,0.04,0.02309,TIMEOUT
ARB-USDT-PERP,2023-05-03 18:00:00+00:00,2023-05-04 18:00:00+00:00,LONG,-2.422,24,0.09269,0.04,0.05269,TIMEOUT
ARB-USDT-PERP,2023-05-04 18:00:00+00:00,2023-05-05 18:00:00+00:00,LONG,-2.296,24,0.17681,0.04,0.13681,TIMEOUT
ARB-USDT-PERP,2023-05-05 18:00:00+00:00,2023-05-06 18:00:00+00:00,LONG,-2.659,24,0.22944,0.04,0.18944,TIMEOUT
ARB-USDT-PERP,2023-05-06 18:00:00+00:00,2023-05-07 18:00:00+00:00,LONG,-2.64,24,0.25733,0.04,0.21733,TIMEOUT
ARB-USDT-PERP,2023-05-07 18:00:00+00:00,2023-05-08 18:00:00+00:00,LONG,-2.049,24,0.20381,0.04,0.16381,TIMEOUT
ARB-USDT-PERP,2023-05-08 18:00:00+00:00,2023-05-09 18:00:00+00:00,LONG,-1.789,24,0.1132,0.04,0.0732,TIMEOUT
ARB-USDT-PERP,2023-05-10 05:00:00+00:00,2023-05-11 05:00:00+00:00,LONG,-1.226,24,0.19771,0.04,0.15771,TIMEOUT
ARB-USDT-PERP,2023-05-11 05:00:00+00:00,2023-05-12 05:00:00+00:00,LONG,-1.657,24,0.23791,0.04,0.19791,TIMEOUT
ARB-USDT-PERP,2023-05-12 05:00:00+00:00,2023-05-13 05:00:00+00:00,LONG,-1.819,24,0.1872,0.04,0.1472,TIMEOUT
ARB-USDT-PERP,2023-05-23 18:00:00+00:00,2023-05-24 18:00:00+00:00,SHORT,1.225,24,0.13822,0.04,0.09822,TIMEOUT
ARB-USDT-PERP,2023-05-27 18:00:00+00:00,2023-05-28 18:00:00+00:00,SHORT,1.255,24,0.16637,0.04,0.12637,TIMEOUT
ARB-USDT-PERP,2023-05-28 18:00:00+00:00,2023-05-29 18:00:00+00:00,SHORT,1.324,24,0.14633,0.04,0.10633,TIMEOUT
ARB-USDT-PERP,2023-05-29 18:00:00+00:00,2023-05-30 18:00:00+00:00,SHORT,1.429,24,0.17444,0.04,0.13444,TIMEOUT
ARB-USDT-PERP,2023-05-30 18:00:00+00:00,2023-05-31 18:00:00+00:00,SHORT,1.512,24,0.24874,0.04,0.20874,TIMEOUT
ARB-USDT-PERP,2023-05-31 18:00:00+00:00,2023-06-01 18:00:00+00:00,SHORT,2.258,24,0.24552,0.04,0.20552,TIMEOUT
ARB-USDT-PERP,2023-06-01 18:00:00+00:00,2023-06-02 18:00:00+00:00,SHORT,1.929,24,0.27886,0.04,0.23886,TIMEOUT
ARB-USDT-PERP,2023-06-02 18:00:00+00:00,2023-06-03 18:00:00+00:00,SHORT,1.594,24,0.27735,0.04,0.23735,TIMEOUT
ARB-USDT-PERP,2023-06-03 18:00:00+00:00,2023-06-04 18:00:00+00:00,SHORT,1.599,24,0.23803,0.04,0.19803,TIMEOUT
ARB-USDT-PERP,2023-06-04 18:00:00+00:00,2023-06-05 18:00:00+00:00,SHORT,1.409,24,0.21877,0.04,0.17877,TIMEOUT
ARB-USDT-PERP,2023-06-05 21:00:00+00:00,2023-06-06 21:00:00+00:00,SHORT,1.257,24,0.29491,0.04,0.25491,TIMEOUT
ARB-USDT-PERP,2023-06-06 21:00:00+00:00,2023-06-07 21:00:00+00:00,SHORT,1.789,24,0.28109,0.04,0.24109,TIMEOUT
ARB-USDT-PERP,2023-06-10 18:00:00+00:00,2023-06-11 12:00:00+00:00,SHORT,1.267,18,0.14969,0.04,0.10969,REVERT
ARB-USDT-PERP,2023-06-14 14:00:00+00:00,2023-06-15 14:00:00+00:00,LONG,-1.619,24,0.04897,0.04,0.00897,TIMEOUT
ARB-USDT-PERP,2023-06-15 14:00:00+00:00,2023-06-16 14:00:00+00:00,LONG,-2.26,24,0.10181,0.04,0.06181,TIMEOUT
ARB-USDT-PERP,2023-06-16 14:00:00+00:00,2023-06-17 14:00:00+00:00,LONG,-2.386,24,0.08871,0.04,0.04871,TIMEOUT
ARB-USDT-PERP,2023-06-17 14:00:00+00:00,2023-06-18 14:00:00+00:00,LONG,-1.939,24,0.1103,0.04,0.0703,TIMEOUT
ARB-USDT-PERP,2023-06-18 14:00:00+00:00,2023-06-19 14:00:00+00:00,LONG,-1.931,24,0.11776,0.04,0.07776,TIMEOUT
ARB-USDT-PERP,2023-06-19 14:00:00+00:00,2023-06-20 14:00:00+00:00,LONG,-1.923,24,0.07389,0.04,0.03389,TIMEOUT
ARB-USDT-PERP,2023-06-20 14:00:00+00:00,2023-06-21 14:00:00+00:00,LONG,-1.695,24,0.07168,0.04,0.03168,TIMEOUT
ARB-USDT-PERP,2023-06-21 17:00:00+00:00,2023-06-22 08:00:00+00:00,LONG,-1.275,15,-0.01707,0.04,-0.05707,REVERT
ARB-USDT-PERP,2023-06-24 20:00:00+00:00,2023-06-25 20:00:00+00:00,LONG,-1.256,24,0.02662,0.04,-0.01338,TIMEOUT
ARB-USDT-PERP,2023-06-27 16:00:00+00:00,2023-06-28 16:00:00+00:00,LONG,-1.203,24,0.00386,0.04,-0.03614,TIMEOUT
ARB-USDT-PERP,2023-06-29 21:00:00+00:00,2023-06-30 21:00:00+00:00,LONG,-1.201,24,0.11119,0.04,0.07119,TIMEOUT
ARB-USDT-PERP,2023-06-30 21:00:00+00:00,2023-07-01 21:00:00+00:00,LONG,-1.446,24,0.10527,0.04,0.06527,TIMEOUT
ARB-USDT-PERP,2023-07-01 22:00:00+00:00,2023-07-02 22:00:00+00:00,LONG,-1.203,24,0.15658,0.04,0.11658,TIMEOUT
ARB-USDT-PERP,2023-07-02 22:00:00+00:00,2023-07-03 22:00:00+00:00,LONG,-1.279,24,0.12958,0.04,0.08958,TIMEOUT
ARB-USDT-PERP,2023-07-06 02:00:00+00:00,2023-07-06 15:00:00+00:00,LONG,-1.235,13,0.03813,0.04,-0.00187,REVERT
ARB-USDT-PERP,2023-07-09 16:00:00+00:00,2023-07-10 16:00:00+00:00,LONG,-1.289,24,0.23154,0.04,0.19154,TIMEOUT
